0:0:0:0:0:0:0:1 - - [25/May/2014:03:36:18 +0530] "GET /LMS/logout HTTP/1.1" 200 1496
0:0:0:0:0:0:0:1 - - [25/May/2014:03:36:18 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:03:38:24 +0530] "GET /LMS/logout HTTP/1.1" 200 1482
0:0:0:0:0:0:0:1 - - [25/May/2014:03:38:24 +0530] "GET /LMS/indexLoginCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:03:38:24 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:03:38:24 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:03:38:24 +0530] "GET /LMS/logout HTTP/1.1" 200 1482
0:0:0:0:0:0:0:1 - - [25/May/2014:03:38:24 +0530] "GET /LMS/indexLoginCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:03:38:24 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:03:38:24 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:03:38:27 +0530] "POST /LMS/login HTTP/1.1" 200 1580
0:0:0:0:0:0:0:1 - - [25/May/2014:03:38:27 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:03:38:30 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:03:39:12 +0530] "GET /LMS/logout HTTP/1.1" 200 1482
0:0:0:0:0:0:0:1 - - [25/May/2014:03:39:12 +0530] "GET /LMS/indexLoginCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:03:39:12 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:03:39:12 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:03:39:12 +0530] "GET /LMS/logout HTTP/1.1" 200 1482
0:0:0:0:0:0:0:1 - - [25/May/2014:03:39:12 +0530] "GET /LMS/indexLoginCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:03:39:12 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:03:39:12 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:03:39:16 +0530] "GET /LMS/index.jsp HTTP/1.1" 200 1482
0:0:0:0:0:0:0:1 - - [25/May/2014:03:39:16 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:03:39:21 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:03:39:23 +0530] "POST /LMS/login HTTP/1.1" 200 1580
0:0:0:0:0:0:0:1 - - [25/May/2014:03:39:23 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:03:39:25 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:03:46:03 +0530] "POST /LMS/login HTTP/1.1" 200 4607
0:0:0:0:0:0:0:1 - - [25/May/2014:03:46:03 +0530] "GET /LMS/menu_cover.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:03:46:03 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:03:46:04 +0530] "GET /LMS/menu_drop_list.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:03:46:05 +0530] "GET /LMS/addStudent.jsp HTTP/1.1" 200 5149
0:0:0:0:0:0:0:1 - - [25/May/2014:03:46:05 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:03:55:42 +0530] "GET /LMS/addStudent.jsp HTTP/1.1" 200 5409
0:0:0:0:0:0:0:1 - - [25/May/2014:03:55:42 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:03:55:42 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:03:55:42 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:03:55:42 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:06:41 +0530] "GET /LMS/addStudent.jsp HTTP/1.1" 200 5427
0:0:0:0:0:0:0:1 - - [25/May/2014:04:06:41 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:06:41 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:06:41 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:06:41 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:06:43 +0530] "GET /LMS/courseNames.html HTTP/1.1" 200 697
0:0:0:0:0:0:0:1 - - [25/May/2014:04:06:43 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:06:46 +0530] "GET /LMS/courseNames.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:06:46 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:06:48 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:06:53 +0530] "GET /LMS/courseNames.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:06:53 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:07:34 +0530] "GET /LMS/courseNames.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:07:34 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:07:47 +0530] "GET /LMS/courseNames.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:07:47 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:07:48 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:07:49 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:07:50 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:07:50 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:07:59 +0530] "GET /LMS/courseNames.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:07:59 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:08:48 +0530] "GET /LMS/courseNames.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:08:48 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:08:53 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:08:55 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:08:56 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:08:56 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:08:56 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:08:57 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:08:57 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:08:57 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:08:58 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:08:58 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:13:41 +0530] "GET /LMS/index.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [25/May/2014:04:13:41 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:13:46 +0530] "POST /LMS/login HTTP/1.1" 200 4607
0:0:0:0:0:0:0:1 - - [25/May/2014:04:13:46 +0530] "GET /LMS/menu_cover.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:13:46 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:13:47 +0530] "GET /LMS/menu_drop_list.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:13:48 +0530] "GET /LMS/addStudent.jsp HTTP/1.1" 200 5427
0:0:0:0:0:0:0:1 - - [25/May/2014:04:13:48 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:13:54 +0530] "GET /LMS/courseNames.html HTTP/1.1" 200 717
0:0:0:0:0:0:0:1 - - [25/May/2014:04:13:54 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:14:01 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:16:34 +0530] "GET /LMS/index.jsp HTTP/1.1" 200 1422
0:0:0:0:0:0:0:1 - - [25/May/2014:04:16:35 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:16:38 +0530] "POST /LMS/login HTTP/1.1" 200 4607
0:0:0:0:0:0:0:1 - - [25/May/2014:04:16:38 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:16:40 +0530] "GET /LMS/addStudent.jsp HTTP/1.1" 200 5428
0:0:0:0:0:0:0:1 - - [25/May/2014:04:16:40 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:16:46 +0530] "GET /LMS/courseNames.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:16:46 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:17:11 +0530] "GET /LMS/courseNames.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:17:11 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:20:32 +0530] "GET /LMS/courseNames.html HTTP/1.1" 200 844
0:0:0:0:0:0:0:1 - - [25/May/2014:04:20:32 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:22:28 +0530] "GET /LMS/courseNames.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:22:28 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:24:51 +0530] "GET /LMS/courseNames.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:24:51 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:24:54 +0530] "GET /LMS/addStudent.jsp HTTP/1.1" 200 5435
0:0:0:0:0:0:0:1 - - [25/May/2014:04:24:54 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:24:54 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:24:54 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:24:54 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:24:56 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:25:07 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:12 +0530] "GET /LMS/showAllStudent.jsp HTTP/1.1" 200 4712
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:12 +0530] "GET /LMS/tableCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:12 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:13 +0530] "GET /LMS/addStudent.jsp HTTP/1.1" 200 5435
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:13 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:14 +0530] "GET /LMS/addStudent.jsp HTTP/1.1" 200 5435
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:14 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:16 +0530] "GET /LMS/deleteStudent.jsp HTTP/1.1" 200 4423
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:16 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:17 +0530] "GET /LMS/modifyStudent1.jsp HTTP/1.1" 200 4624
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:17 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:29 +0530] "POST /LMS/modifyStudent2.jsp HTTP/1.1" 200 5504
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:29 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:32 +0530] "POST /LMS/modifyStudent3.jsp HTTP/1.1" 200 5540
0:0:0:0:0:0:0:1 - - [25/May/2014:04:26:32 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:28:58 +0530] "POST /LMS/modifyStudent3.jsp HTTP/1.1" 200 5807
0:0:0:0:0:0:0:1 - - [25/May/2014:04:28:58 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:28:58 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:28:58 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:28:58 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:28:59 +0530] "GET /LMS/courseNames.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:29:00 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:33:44 +0530] "GET /LMS/courseNames.html HTTP/1.1" 200 841
0:0:0:0:0:0:0:1 - - [25/May/2014:04:33:44 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:33:56 +0530] "POST /LMS/modifyStudent3.jsp HTTP/1.1" 200 5822
0:0:0:0:0:0:0:1 - - [25/May/2014:04:33:56 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:33:56 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:33:56 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:33:56 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:33:57 +0530] "GET /LMS/courseNames.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:33:57 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:34:01 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:34:05 +0530] "POST /LMS/modifyStudent HTTP/1.1" 200 4772
0:0:0:0:0:0:0:1 - - [25/May/2014:04:34:05 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:34:08 +0530] "GET /LMS/showAllStudent.jsp HTTP/1.1" 200 4712
0:0:0:0:0:0:0:1 - - [25/May/2014:04:34:08 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:34:53 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5149
0:0:0:0:0:0:0:1 - - [25/May/2014:04:34:53 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:35:43 +0530] "GET /LMS/showAllStudent.jsp HTTP/1.1" 200 4712
0:0:0:0:0:0:0:1 - - [25/May/2014:04:35:43 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:35:44 +0530] "GET /LMS/addStudent.jsp HTTP/1.1" 200 5432
0:0:0:0:0:0:0:1 - - [25/May/2014:04:35:44 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:36:20 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5149
0:0:0:0:0:0:0:1 - - [25/May/2014:04:36:20 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:19 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5656
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:19 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:19 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:19 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:19 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:20 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5656
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:20 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:20 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:20 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:20 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:20 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5656
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:20 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:20 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:20 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:20 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:22 +0530] "GET /LMS/posts.html HTTP/1.1" 200 692
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:22 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:29 +0530] "GET /LMS/dids.html HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [25/May/2014:04:59:29 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:57 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5670
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:57 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:57 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:57 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:57 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:57 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5670
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:57 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:57 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:57 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:57 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:57 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5670
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:57 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:57 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:57 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5670
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5670
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5670
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:58 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5670
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5670
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5670
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5670
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5670
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/headerCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/menuCss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/menu_cover.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/bground.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [25/May/2014:05:01:59 +0530] "GET /LMS/addEmployee.jsp HTTP/1.1" 200 5670
